lat,lng
29.27,-94.85
35.42,-97.56
41.59,-93.59
42.95,-94.93
38.67,-90.44
33.42,-92.72
34.78,-92.4
29.99,-95.59
29.76,-94.68
26.26,-80.13
28.67,-81.46
28.52,-81.42
39.09,-74.74
48.04,-122.4
26.27,-80.21
26.63,-80.06
29.65,-82.43
30.09,-85.19
29.36,-94.95
28.94,-95.3
29.29,-94.81
29.83,-95.28
29.5,-98.44
26.5,-80.09
25.73,-80.44
41.66,-70.34
42.28,-71.23
42.46,-71.08
41.29,-72.94
42.05,-70.19
41.36,-72.11
32,-81.14
32.04,-81
33.59,-84.56
33.38,-82.1
33.49,-82.15
26.21,-98.01
32.74,-96.65
30.01,-95.3
29.33,-94.94
32.65,-96.85
30.02,-95.46
29.41,-98.4
28.42,-99.23
29.58,-95.46
29.66,-95.62
29.6,-95.22
29.44,-94.67
30.05,-95.51
29.84,-95.68
29.3,-94.8
29.54,-95.06
29.29,-94.8
29.38,-95.02
29.29,-94.8
29.14,-95.05
29.28,-94.82
29.47,-94.6
29.47,-95.27
29.56,-95.37
29.36,-94.97
29.33,-94.94
27.81,-97.07
26.11,-80.12
31.69,-81.27
25.88,-80.13
26.24,-80.24
26.05,-80.27
41.69,-71.16
34.15,-77.86
41.68,-70.2
32.49,-80.31
33.48,-86.85
36.44,-121.79
32.94,-117.24
34.21,-117.11
30.56,-89.45
30.37,-88.64
30.35,-89.21
35.25,-91.75
32.01,-80.85
30.66,-88.14
33.86,-84.66
31.53,-84.13
33.25,-83.27
31.21,-81.37
39.06,-74.75
38.36,-75.12
40.61,-74.43
39.98,-74.24
39.38,-74.52
39.01,-74.8
36.04,-86.83
29.26,-94.87
29.96,-94.02
47.63,-122.32
36.92,-76.21
34.44,-119.69
37.19,-121.84
33.72,-84.35
30.72,-81.55
29.53,-95.2
29.29,-94.81
28.14,-97.01
25.63,-80.34
28.55,-81.59
40.69,-74.43
29.3,-94.8
29.56,-95.81
29.51,-94.99
29.51,-94.98
29.55,-98.51
39.96,-74.11
40.76,-73.97
41.27,-72.5
32.26,-81.24
33.31,-83.69
31.17,-81.38
30.6,-89.65
32.21,-80.69
37.25,-119.2
33.61,-97.13
29.46,-95.1
29.46,-95.31
32.72,-96.9
47.01,-122.83
46.97,-122.99
37.8,-122.41
42.89,-76.94
42.14,-74.34
48.5,-117.27
46.59,-112.03
42.35,-71.59
34.14,-118.38
34.28,-77.8
34.44,-119.6
25.95,-80.3
39.25,-74.67
26,-80.12
26.71,-80.06
41.7,-70.48
31.2,-81.37
32.04,-80.97
40.15,-74.03
40.72,-74.35
29.34,-94.99
29.07,-95.42
32.77,-96.69
29.54,-95.02
32.74,-96.47
32.62,-96.96
28.71,-96.21
31.68,-99
29.47,-98.65
31.7,-96.23
29.59,-97.95
29.51,-98.42
32.84,-96.64
29.42,-94.93
25.76,-80.28
38.33,-122.31
37.65,-76.41
46.61,-111.91
47.99,-116.71
47.03,-122.83
25.87,-80.31
26.2,-81.8
26.44,-82.06
35.2,-80.89
30.39,-89.36
32.74,-79.96
25.95,-80.22
32.45,-99.73
36.45,-77.09
35.94,-78.43
26.02,-80.3
32.74,-79.97
26.52,-81.95
26.37,-80.15
30.27,-87.68
26.92,-80.07
37.33,-76.78
36.71,-75.93
45.02,-85.75
35.99,-83.38
29.91,-90.09
34.11,-118.13
34.08,-118.43
39.26,-119.94
38.44,-122.95
39.25,-119.97
37.61,-80.81
40.47,-105.44
28.5,-81.54
28.76,-81.3
26.62,-81.75
26.2,-80.23
28.35,-81.37
25.94,-80.29
25.76,-80.3
25.65,-80.31
25.9,-80.18
39.9,-75.27
42.84,-106.57
40.63,-73.6
41.01,-72.2
40.65,-73.48
40.85,-73.92
40.63,-74.1
36.8,-75.99
37.31,-79.94
38.29,-75.74
28.5,-81.45
47.71,-117.38
46.07,-118.32
38.32,-80.64
36.91,-76.11
36.82,-76.13
25.58,-80.36
41.48,-90.5
40.78,-96.66
25.93,-80.34
37.15,-121.6
42.53,-73.38
40.38,-111.77
34.03,-118.69
38.47,-122.21
38.9,-122.56
37.95,-75.35
37.86,-76.28
26.59,-81.62
37.81,-122.01
38.41,-122.29
33.41,-86.09
29.94,-90.07
29.98,-90.08
47.65,-122.15
29.8,-95.17
30.05,-89.97
26.23,-81.79
41.52,-71.24
41.47,-71.31
43.54,-70.35
34.56,-79.66
30.51,-89.08
30.36,-89.14
34.02,-118.82
37.99,-122.57
39.85,-75.15
47.64,-117.39
32.78,-79.95
34.44,-119.58
39.46,-105.37
39.61,-104.06
35.56,-97.57
36.4,-97.85
36.6,-94.77
29.55,-95.07
29.6,-95.54
29.3,-94.79
38.01,-92.8
42.58,-87.94
26.3,-80.17
26.04,-80.19
37.32,-119.56
38.25,-122.7
40.8,-73.8
40.78,-72.83
37.55,-122.37
31.85,-81.42
30.66,-88.16
38.11,-122.87
37.98,-122.59
25.73,-80.3
33.83,-78.64
32.82,-80
26.36,-81.86
25.71,-80.26
36.76,-75.95
26.29,-81.78
39.15,-74.7
26.27,-80.18
30.63,-88.19
30.28,-87.7
29.97,-90.11
37.46,-122.28
34.11,-118.44
37.14,-90.4
25.64,-80.33
26.22,-80.28
26.04,-80.18
25.88,-80.2
26.15,-80.13
39.35,-74.48
29.68,-95.58
26,-80.16
41.69,-87.62
38.62,-86.1
41.74,-87.55
26.74,-80.06
38.94,-105.49
29.09,-96.32
32.01,-97.12
32.03,-80.98
31.16,-81.38
31.44,-81.37
31.15,-81.38
34.85,-84.89
41.68,-71.15
32.88,-93.99
31.2,-97.92
30.05,-90.7
30.54,-92.08
32.38,-80.73
43.52,-70.37
29.29,-94.82
30.08,-93.79
30.09,-94.18
29.38,-94.77
29.28,-94.82
25.73,-80.24
25.74,-80.22
27.55,-80.4
25.86,-80.12
27.56,-80.39
36.87,-76.39
37.93,-75.38
29.05,-95.69
30.1,-93.77
29.31,-94.77
29.32,-94.94
29.28,-94.82
28.95,-95.37
29.58,-95.47
29.5,-94.93
29,-95.33
38.74,-81.58
38.45,-81.67
47.79,-122.35
30.35,-92.4
32.67,-97.02
30.58,-89.98
29.67,-95.63
39.73,-74.12
40.12,-74.04
33.86,-78.65
26.55,-80.15
30.56,-88.28
32.73,-79.93
32.69,-80.01
37.95,-75.36
39.42,-74.38
41.04,-72.44
39.85,-74.22
39.37,-74.45
39.28,-74.57
32.48,-80.33
30.03,-90.25
30.28,-87.69
30.43,-88.91
30.16,-93.71
44.32,-68.96
26.25,-80.18
25.9,-80.12
25.74,-80.39
25.77,-80.29
39.08,-119.94
34.41,-119.75
39.41,-74.37
39.42,-75.2
41.61,-70.38
28.8,-81.25
41.94,-70.05
28.36,-80.61
26.44,-82.04
28.56,-81.47
26.74,-80.06
28.56,-81.39
40.29,-73.98
40.88,-73.02
43.07,-73.71
41.12,-88.84
30.27,-87.71
28.75,-96
41.53,-71.77
26.34,-80.21
30.29,-83.01
27.9,-82.51
34.78,-77.31
41.63,-70.94
26.05,-80.36
32.76,-81.65
40.05,-74.23
39.4,-75.06
29.2,-94.95
29.02,-95.41
33.56,-101.9
29.04,-95.72
28.55,-81.61
39.51,-82.96
39.45,-81.25
38.74,-75.13
35.03,-110.7
38.73,-75.12
38.6,-75.23
38.55,-75.1
34.61,-111.34
33.5,-112.24
33.4,-111.79
33,-110.79
34.43,-110.59
33.41,-112.07
33.39,-112.06
33.44,-111.92
31.38,-109.93
32.19,-110.76
33.52,-112.08
33.53,-112.07
33.45,-112.03
38.59,-75.2
38.56,-75.58
33.43,-111.82
33.46,-111.56
32.66,-114.47
35.22,-111.65
33.54,-112.11
33.59,-111.99
36.15,-115.2
48.09,-117.61
47.28,-117.16
47.68,-117.44
45.66,-110.57
46.01,-112.54
48.67,-116.08
46.14,-112.99
45.82,-120.82
47.54,-122.27
46.41,-108.56
44.64,-124.06
45.64,-110.56
36.34,-105.59
43.06,-116.66
48.34,-115.38
35.15,-106.64
33.39,-104.54
46.57,-120.52
48.72,-122.21
47.47,-115.79
35.84,-105.39
47.23,-122.49
41.79,-107.24
48.28,-116.57
45.74,-107.6
48.41,-119.49
46.98,-123.81
46.26,-120.04
33.46,-104.5
41.11,-114.97
35.38,-104.22
36.11,-105.11
36.17,-115.13
37.53,-112.67
38.93,-105.01
34.41,-103.2
33.4,-104.53
41.2,-111.98
46.97,-122.83
41.02,-109.9
48.19,-116.91
43.41,-114.76
47.7,-117.45
42.22,-121.79
46.38,-120.3
46.56,-120.59
45.19,-112.77
46.44,-108.55
42.42,-122.97
46.6,-120.52
46.13,-112.96
47.45,-111.27
46.37,-120.31
47.41,-120.31
32.75,-79.97
41.55,-72.8
38.99,-74.82
27.02,-80.49
33.02,-79.63
32.89,-80
29.99,-90.12
38.01,-121.38
32.75,-81.24
29.9,-90.09
30.47,-88.95
34.24,-78.04
33.96,-87.88
34.56,-86.03
31.98,-81.15
33.4,-110.87
32.14,-110.96
36.15,-86.76
40.82,-72.62
33.42,-110.77
35.4,-113.86
32.24,-110.92
29.98,-90.15
41.26,-72.94
41.53,-72.06
30.01,-90.41
36.08,-79.17
27.2,-80.24
32.61,-88.5
34.43,-103.22
29.98,-90.24
29.99,-90.13
32.06,-81.12
30.59,-88.45
40.28,-86.5
30.45,-90.06
32.83,-80.21
39.03,-84.56
42.21,-104.52
28.6,-81.18
30.41,-87.45
30.55,-88.16
34.11,-118.46
59.66,-151.48
30.67,-88.11
32,-80.96
30.67,-88.12
41.33,-105.58
25.87,-80.3
30.52,-87.9
39,-87.46
37.45,-122.16
32.64,-114.4
41.85,-90.19
47.91,-91.86
30.37,-81.43
29.93,-90.01
30.45,-89.06
40.94,-72.29
30.38,-86.26
41.28,-72.41
41.26,-72.94
46.97,-123.8
34.2,-77.94
33.67,-118
42.77,-73.69
28.03,-80.67
34.03,-118.4
33.46,-81.97
41.14,-104.8
33.29,-104.44
33.26,-104.42
33.4,-104.51
37.66,-78.31
32.06,-81.1
41.08,-75.04
33.76,-78.87
32.43,-80.48
35.28,-77.6
29.88,-90.1
29.97,-90.31
30.68,-88.06
40.44,-74.17
46.66,-121.13
39.31,-94.93
30.11,-94.13
32.71,-96.81
31.1,-97.7
29.54,-95.51
32.58,-96.95
46.22,-94.32
40.99,-72.05
27.46,-80.35
40.11,-79.41
28.53,-99.86
32.76,-96.64
32.35,-95.32
29.47,-98.53
29.97,-90.37
30.22,-90.92
30,-90.21
35.44,-96.33
34.5,-96.98
37.8,-122.41
32.48,-81.78
48.58,-117.88
43.58,-116.61
25.67,-80.32
25.74,-80.3
31.76,-106.41
36.11,-96.12
26.45,-80.07
26.04,-80.14
37.03,-76.46
44.13,-90.11
38.43,-82.37
42.95,-78.87
33.86,-84.3
33.57,-84.49
25.74,-80.32
36.58,-121.95
46.13,-112.96
40.25,-105.12
38.89,-98.86
32.02,-80.85
32.88,-79.98
30.49,-88.97
26.28,-81.61
25.91,-80.32
43.85,-69.76
27.03,-82.39
39.66,-75.51
42.98,-82.51
43.81,-85.5
39.92,-74.08
37.49,-77.56
28.48,-81.38
26.15,-80.12
25.95,-97.51
39.74,-122.19
39.07,-94.67
30.1,-90.99
30.77,-89.88
38.16,-85.85
38.55,-86.62
41.87,-87.69
29.66,-95.08
29.82,-95.39
29.3,-94.8
32.34,-95.28
27.73,-98.07
30.54,-88.45
30.39,-89.17
32.06,-81.06
32.04,-81.1
31.78,-84.79
33.97,-83.28
32.01,-81.23
32.43,-86.29
32.05,-81.06
32.53,-82.86
32.07,-81.1
33.64,-84.84
32.06,-81.1
31.34,-85.81
33.8,-84.17
32.06,-81.09
31.23,-81.48
42.17,-71.74
25.72,-80.33
26.25,-80.2
26.49,-80.07
25.75,-80.31
40.98,-72.63
40.86,-72.56
40.66,-73.53
40.17,-74.67
40.95,-72.79
30.6,-88.1
34.06,-118.44
40.78,-76.23
40.12,-76.25
28.55,-81.36
26.09,-81.7
28.72,-95.94
29.17,-95.45
30.05,-94.1
28.38,-97.71
27.77,-98.07
30.1,-93.73
29.3,-94.78
43.93,-107.37
42.95,-92.54
25.82,-80.21
25.52,-80.49
25.78,-80.24
26.24,-81.59
25.6,-80.33
25.78,-80.28
25.74,-80.34
25.77,-80.29
26.06,-80.2
27.18,-82.49
25.51,-80.41
26.62,-80.06
30.56,-89.46
32.96,-101.83
32.21,-95.87
33.12,-96.11
34.61,-102.92
32.74,-96.99
25.6,-80.4
27.13,-80.23
25.95,-80.3
25.76,-80.3
25.95,-80.3
40.06,-80.72
33.82,-78.68
40.21,-74.03
32.13,-81.3
29.04,-81.07
28.39,-81.39
31.95,-97.31
28.24,-97.33
31.95,-97.31
30.91,-94.42
32.88,-97.52
31.59,-94.66
40.03,-74.89
29.75,-94.96
32.93,-96.67
29.45,-98.49
29.78,-95.37
32.72,-96.79
25.76,-80.24
30,-90.13
29.98,-90.09
30.38,-88.23
30.66,-88.08
30.69,-88.09
39.99,-74.06
48.31,-116.53
34.46,-82.81
40.51,-107.54
48.74,-114.05
26.2,-81.68
30.63,-88.09
30.71,-88.1
48.62,-118.1
48.88,-115.05
42.09,-78.44
33.43,-80.89
32.82,-83.7
43.93,-107.37
35.82,-83.63
47.67,-116.77
35.92,-79.02
35.08,-80.87
41.7,-87.65
35.1,-90.03
30.45,-88.89
38.2,-107.06
39.95,-105.57
34.19,-77.88
29.34,-81.75
37.4,-105.56
29.81,-95.39
28.64,-81.36
38.05,-104.99
39.96,-105.36
29.9,-95.31
47.7,-117.39
47.61,-110.91
43.64,-116.73
36.31,-95.32
25.89,-80.24
26.17,-80.23
25.87,-80.21
25.86,-80.3
25.89,-80.21
26.25,-80.09
29.93,-90.1
25.75,-80.35
41.52,-87.05
36.15,-115.13
36.2,-115.16
32.8,-108.27
34.43,-103.63
36.15,-115.13
36.12,-88.52
29.95,-90.32
29.97,-90.1
44.1,-104.63
38.51,-111.89
46.22,-94.63
44.95,-93.18
45.91,-92.44
25.94,-80.18
24.56,-81.78
26.16,-80.24
40.04,-77.99
39.93,-75.16
47.64,-116.81
47.94,-117.48
25.94,-80.17
25.57,-80.39
33.69,-78.99
30.61,-88.07
30.51,-90.52
29.99,-90.25
29.67,-99.99
25.95,-80.33
34.03,-118.78
26.05,-80.14
25.65,-80.33
38.4,-87.15
39.97,-75.14
25.93,-80.18
29.43,-81.66
25.63,-80.36
25.93,-80.27
32.79,-97.28
48.55,-113.01
25.78,-80.16
41.9,-87.68
47.22,-122.13
30.01,-90.21
30.92,-94.01
32.72,-96.68
29.68,-95.19
32.9,-96.87
29.58,-95.63
29.94,-95.22
31.96,-95.25
30.83,-83.29
29.98,-91.19
25.53,-80.39
25.76,-80.32
37.44,-88.35
27.62,-97.22
29.94,-90.08
30.16,-93.38
30.48,-90.08
30.41,-88.97
30.01,-90.06
30.45,-91.2
35.18,-101.85
29.36,-94.96
30.54,-97.85
29.69,-95.37
32.27,-97.18
29.62,-95.5
33.37,-96.68
29.84,-95.28
29.76,-95.39
39.42,-75.94
31.13,-97.72
29.75,-95.32
39.36,-74.44
39.95,-74.08
40.6,-74.43
39.27,-74.59
39.28,-74.56
38.99,-74.82
26.23,-80.23
48.26,-116.44
48.94,-118.77
48.27,-118.37
34.93,-84.74
26.35,-80.17
25.67,-80.42
26.64,-81.94
35.23,-82.99
36.85,-76.34
38.37,-81.66
39.02,-82.02
30.27,-93.07
29.9,-90.09
29.95,-90.12
30.15,-93.23
30.2,-93.21
29.98,-90.17
32.79,-79.94
34.25,-77.81
29.75,-95.53
29.6,-95.53
26.41,-81.41
39.92,-87.69
28,-81.53
30.53,-96.69
32.92,-96.7
32.8,-96.91
32.35,-96.64
29.55,-95.78
28.71,-100.49
30.13,-94.01
29.37,-94.98
30.57,-96.29
34.34,-79.22
29.95,-91.08
30.51,-93.2
30.22,-93.21
30.4,-91.92
30.22,-92.36
30.43,-88.83
30.4,-88.88
30.39,-89.07
29.29,-94.79
29.74,-95.41
36.37,-86.43
40.71,-74.01
40.9,-72.42
41.02,-72.51
40.78,-72.96
30.66,-95.54
29.42,-95.26
29.8,-95.38
35.8,-95.26
28.58,-81.4
32.38,-96.1
30.08,-93.77
29.69,-95.16
29.7,-98.1
36.99,-86.45
33.48,-81.99
33.47,-86.87
31.14,-81.49
31.78,-84.44
32.02,-80.85
31.15,-81.39
32,-81.12
32.07,-81.1
28.96,-95.27
30.72,-101.2
30.4,-88.9
30.23,-93.32
30.22,-92.37
29.98,-90.04
30.19,-93.59
30.2,-93.22
30.17,-93.25
30.01,-95.51
29.74,-95.3
38.91,-82.12
30.39,-93.18
29.92,-89.91
30.46,-90.11
29.98,-90.09
40.85,-73.16
29.93,-90.1
34.25,-84.02
39.09,-84.3
40.05,-82.43
38.71,-75.08
33.48,-111.92
33.63,-112.21
38.51,-75.11
38.46,-75.09
38.62,-75.1
33.55,-111.95
33.62,-112.13
31.96,-110.29
38.69,-75.14
33.91,-80.34
33.81,-78.7
40.9,-72.41
39.26,-74.59
41.22,-86.78
28.03,-81.95
27.93,-82.84
38.58,-86.17
27.33,-82.42
33.89,-78.03
26.66,-81.83
47.82,-122.14
34.95,-78.87
33.57,-80.34
35.49,-76.98
38.33,-75.09
33.52,-81.81
35.25,-80.77
39.13,-74.71
36.76,-76.28
40.65,-79.95
33.5,-112.06
40.76,-72.86
41.3,-86.48
26.19,-80.1
33.51,-112.21
40.76,-72.83
31.07,-81.41
36.91,-76.07
31.54,-84.6
32.06,-81.09
36.92,-76.49
35.28,-111.51
34,-109.15
42.5,-82.92
41.09,-78.73
32.72,-79.96
41.47,-71.94
30.4,-88.8
32.78,-79.94
30.72,-81.55
39,-74.79
40.11,-85.7
39.89,-86.11
30.69,-88.2
41.18,-73.13
29.9,-90.02
41.32,-75.8
43.11,-87.99
38.75,-120.57
31.13,-87.07
32,-80.86
32.01,-80.85
35.6,-82.56
31.07,-81.43
32.2,-82.39
27.95,-82.48
34.6,-79.53
41.04,-73.6
35.93,-78.97
45.47,-122.38
34.07,-84.51
30.07,-94.16
29.58,-95.03
32.85,-96.76
33.41,-112.07
38.82,-120.02
35.27,-81.63
29.92,-90.12
37.79,-122.4
38.86,-106.81
37.69,-77.53
31.93,-81.03
31.21,-81.36
34,-86.01
37.63,-76.37
41.11,-86.3
37.88,-76.36
32.89,-79.72
30.58,-88.38
25.73,-80.31
40.73,-74
39.66,-89.39
31.16,-81.41
32.05,-81.09
28.03,-82.44
46.6,-107.87
40.34,-79.87
44.89,-108.47
39.36,-74.44
30.24,-87.92
33.53,-84
27.24,-82.5
25.74,-80.27
32.31,-86.21
25.94,-80.13
30.06,-90.49
38.21,-86.12
29.56,-95.33
27.77,-97.4
32.72,-97
29.08,-95.42
35.2,-101.79
26.25,-98.1
40.03,-86.89
36.4,-97.93
43.1,-88.01
29.38,-95
28.97,-95.27
32.74,-96.92
29.53,-95.02
29.41,-95.28
29.96,-94.01
30.85,-93.75
30.05,-95.35
29.23,-94.94
38.87,-99.31
29.75,-94.96
32.43,-80.55
37.18,-104.9
39.51,-105.5
28.61,-81.49
30.46,-88.86
33.3,-79.3
32.01,-80.85
33.77,-78.79
30.4,-89.01
33.73,-84.2
34.82,-84.03
45.08,-93.02
30.62,-88.07
30.36,-88.51
29.98,-90.23
29.94,-90.08
38.42,-75.06
31.22,-81.48
30.62,-87.91
30.36,-88.53
30.46,-89.1
26.37,-80.15
30.4,-89.01
30.7,-88.09
26,-80.32
41.37,-71.63
25.94,-80.29
40.79,-73.97
30.65,-87.89
26.21,-80.21
32.77,-79.93
42.66,-70.68
30.88,-83.5
30.56,-89.62
32.91,-80.66
26.17,-80.29
35.71,-80.48
42.29,-83.79
26.92,-80.12
26.01,-80.13
37.09,-119.24
33.21,-117.34
40.6,-111.31
40.6,-111.79
38.82,-123.6
37.9,-122.18
34.02,-118.8
39.94,-85.92
28.48,-81.44
26.15,-81.73
28.67,-81.45
30.1,-98.79
34.21,-77.81
41.03,-73.81
29.14,-95.06
29.98,-93.98
29.14,-95.05
30.7,-88.14
42.51,-73.04
37.95,-86.77
33.98,-84.57
29.32,-94.94
29.94,-95.64
26.32,-98.12
32.75,-97.19
29.67,-95.34
29.69,-95.65
29.78,-95.24
28.75,-100.49
25.78,-80.33
29.81,-90.11
29.93,-90.08
30.02,-90.25
39,-74.8
39.39,-74.55
40.45,-74.12
26.19,-80.21
26.17,-80.15
25.87,-80.2
25.98,-80.12
47.19,-124.2
40,-74.12
37.84,-122.21
29.73,-95.44
26.02,-80.31
34.25,-117.18
29.69,-95.3
29.85,-95.48
26.39,-80.07
28.89,-82.61
28.39,-81.42
25.86,-80.17
33.45,-82.03
32.05,-81.06
30.67,-87.89
42.05,-70.19
29.29,-94.84
40.8,-73.53
38.91,-77.02
44.06,-91.32
42.06,-93.93
38.9,-94.56
36.1,-94.15
40.39,-74.01
26.81,-80.15
39.14,-74.7
25.78,-80.35
38.44,-75.07
44.49,-70.02
39.01,-94.62
28.56,-81.36
27.98,-82.43
30.1,-85.2
28.62,-81.34
29.27,-94.84
29.19,-94.97
29.29,-94.8
29.17,-95
39.62,-74.2
40.09,-74.08
39.55,-74.25
41.67,-70.64
41.62,-71.21
39.14,-74.7
31.63,-84.2
31.18,-81.48
31.52,-87.34
33.71,-84.25
45.88,-90
41.6,-70.96
32.85,-96.63
29.67,-95.33
32.74,-97.2
29.29,-94.79
29.3,-94.92
29.66,-95.34
31.75,-106.29
29.56,-95.53
29.27,-94.82
29.86,-95.68
29.3,-94.91
29.99,-93.95
31.92,-106.41
29.14,-95.05
30.14,-94.01
29.03,-95.41
32.24,-96.13
29.28,-94.83
26.11,-97.17
39.04,-74.77
25.76,-80.2
25.88,-80.19
25.91,-80.19
33.45,-80.4
39.1,-74.71
33.86,-77.99
28.81,-82.32
29.58,-95.37
40.34,-73.98
38.47,-123.01
30.26,-87.7
41.32,-72.35
29.3,-94.79
30.37,-88.52
33.69,-84.4
30.29,-87.57
30.83,-88.1
32.03,-80.96
33.56,-86.54
31.17,-83.78
31.21,-81.37
31.19,-81.47
32.05,-81.06
33.59,-84.46
32.03,-80.96
32.02,-80.85
33.92,-84.2
32.46,-81.79
31.57,-81.32
39.91,-74.08
41.46,-70.62
42.31,-71.12
39.21,-74.71
39.34,-74.48
40.62,-74.03
39.23,-74.63
40.64,-74.41
39.65,-74.31
40.13,-74.03
31.79,-106.28
29.53,-95.07
29.32,-94.94
29.2,-94.99
30.4,-95.33
29.31,-94.76
29.39,-94.94
29.43,-98.46
29.41,-94.9
33.93,-80.34
43.83,-73.43
30.64,-96.33
38.63,-122.9
34.18,-118.8
37.44,-108.41
39.61,-105.32
29.78,-90.09
29.67,-95.64
33.06,-86.92
34.84,-85.19
32.02,-81.09
29.26,-94.85
29.96,-94.01
26.03,-80.16
26.42,-80.19
26.04,-81.66
28.35,-81.37
25.89,-80.13
28.42,-81.45
28.56,-81.47
39.88,-75.04
40.9,-73.94
29.29,-94.8
29.18,-94.98
30.56,-97.41
29.19,-95.62
29.23,-94.89
29.48,-95.43
39.25,-74.61
39.94,-74.08
41.27,-72.53
25.51,-80.42
29.31,-94.78
32.06,-81.11
31.99,-81.05
32.99,-105.87
31.23,-81.36
36.78,-76.05
26.05,-81.66
31.29,-81.34
27.98,-82.82
30.19,-94.06
32.14,-97.39
32.96,-96.73
39.92,-74.08
26.27,-81.62
43.11,-87.94
46.65,-123.68
39.92,-105.5
39.09,-119.84
41.61,-86.71
29.03,-95.45
41.69,-88.2
47.64,-117.3
41.54,-70.62
37.31,-76.53
37.65,-77.94
21.9,-159.47
38.36,-122.37
30.53,-89.68
26.14,-80.26
26.86,-82.26
39.1,-74.72
40.76,-73.97
29.43,-98.67
30.57,-97.42
29.13,-95.42
28.97,-95.37
29.41,-95.19
28.96,-95.29
27.72,-97.34
26.18,-97.99
32.47,-99.74
30.11,-97.58
30.11,-93.99
29.67,-98.05
29.02,-95.55
28.51,-99.83
29.78,-95.35
47.41,-120.32
25.78,-80.34
32.01,-81.07
32.05,-81.1
36.86,-76
35.4,-81.02
25.73,-80.28
26.57,-81.97
34.97,-80.69
41.05,-73.92
30.41,-88.78
30.34,-87.61
27.79,-82.63
26.2,-80.23
37.37,-77.5
29.97,-90.06
29.96,-90.06
39.41,-77.47
39.88,-86.28
25.48,-80.44
36,-84.31
41.37,-111.76
32.8,-96.81
43.5,-111.95
38.75,-105.18
47.85,-120.02
28.27,-81.59
28.48,-81.5
29.93,-90.1
29.95,-90.07
28.5,-81.28
25.66,-80.41
28.67,-81.42
26.76,-80.92
25.63,-80.32
34.04,-118.87
33.98,-77.91
33.4,-80.45
34.42,-79.36
31.94,-81.06
30.38,-89.37
41.81,-107.23
41.86,-106.56
40.63,-74.08
40.69,-73
41.03,-71.97
41.02,-71.99
40.57,-74.1
40.88,-73.56
37.73,-81.28
40.73,-73.26
60.1,-151.57
47.41,-120.27
46.06,-118.34
37.38,-76.33
37.83,-81.14
37.38,-76.42
36.05,-78.97
25.89,-80.13
26.13,-80.27
25.79,-80.19
25.72,-80.41
26.53,-80.11
25.99,-80.16
25.89,-80.12
25.77,-80.24
32.06,-81.11
30.87,-91.18
34.45,-119.66
32.14,-80.84
25.98,-80.26
30.87,-89.12
30.58,-87.9
29.74,-95.55
32.96,-96.7
29.31,-94.77
40.12,-102.73
36.9,-76.45
37.8,-122.18
29.06,-95.45
36.79,-79.58
39.1,-79.13
42.06,-70.14
30.32,-89.35
25.88,-80.34
30.29,-87.63
27.78,-80.5
30.47,-89.08
30.42,-88.76
30.4,-88.8
32.02,-80.85
27.58,-82.58
30.87,-89.14
39.51,-77.98
29.54,-95.46
40.65,-73.15
48.46,-118.76
46.42,-117.05
32.24,-80.72
26,-80.38
37.18,-104.9
35.52,-97.52
36.1,-97.09
28.71,-96.21
29.88,-95.49
29.74,-95.35
38.26,-77.17
36.86,-76.17
28.36,-81.36
29.14,-95.05
27.81,-97.08
26.12,-97.17
30.23,-94.17
29.68,-95.34
29.6,-95.23
29.58,-95.47
29.52,-98.42
39,-74.8
41.03,-71.98
40.79,-72.81
37.77,-122.44
33.74,-84.93
33.45,-93.95
39.19,-120.11
34.71,-81.21
26.03,-80.24
26.37,-80.18
30.57,-89.75
27.3,-80.35
32.17,-80.73
26.18,-80.21
26.17,-80.11
42.36,-71.64
30.02,-90.11
32.48,-80.61
26.22,-80.27
37.1,-121.94
25.8,-80.14
27.58,-80.38
27.44,-80.34
26.38,-80.15
28.77,-81.1
28.81,-81.28
34.61,-118.26
38.87,-120
37.88,-89.11
26.28,-80.28
30.26,-97.74
34.99,-85.1
30.63,-88.15
40.35,-73.98
26.26,-81.77
26.11,-80.13
26.53,-80.06
41.63,-87.66
29.92,-90.11
30.08,-92.67
30.18,-93.59
34.08,-80.88
33.5,-81.92
29.73,-95.54
29.82,-95.3
29.31,-94.79
26.21,-80.11
25.82,-80.35
30.68,-88.05
47.22,-121.06
29.53,-98.53
29.31,-94.78
29.3,-94.92
48.45,-113.23
32.37,-88.74
30.25,-91.86
30.44,-88.9
30.39,-89.35
26.17,-80.15
34.14,-79.31
33.87,-78.61
29.76,-85.03
28.5,-81.63
28.6,-81.38
32.02,-81.1
30.37,-88.52
39.87,-74.17
30.35,-90.07
30.67,-90
32.78,-79.94
30.29,-87.66
30.02,-90.26
32.33,-95.31
25.73,-80.35
26.26,-80.09
26.41,-80.07
39.28,-120.17
34.09,-118.46
43.62,-110.75
39.6,-105.31
40.4,-73.99
25.45,-80.44
28.19,-80.61
39.95,-75.03
28.66,-81.33
39.7,-74.13
26.61,-81.88
30.16,-82.95
25.72,-80.38
26.53,-80.13
25.72,-80.3
40.75,-99.1
40.07,-74.09
29.41,-94.7
31.14,-87.07
30.3,-87.67
29.3,-94.78
27.88,-81.02
38.91,-94.93
42.75,-78.77
26.26,-80.13
26.19,-80.14
27.45,-80.36
25.89,-80.19
28.54,-81.42
